index,Unnamed: 0,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,row_id,sentiment_type,sentiment_score
824,824,Getting on breakthrough or even positive development is always perilous in the Middle Last but Francis exhibited a deft touch during his visit ,2014-05-28 00:56:05+00:00,"Betting on breakthroughs, or even positive developments, is always perilous in the Middle East, but Francis exhibited a deft touch during his visit.","{'main': 'For Middle East, Region of Religious Conflict, Pope Suggests a Respite in Prayer', 'kicker': 'Memo From Jerusalem', 'content_kicker': None, 'print_headline': 'For Region of Religious Conflict, Pope Suggests a Respite in Prayer', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Francis', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Middle East', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Jews and Judaism', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Roman Catholic Church', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Peres, Shimon', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 11, 'major': 'N'}]",Foreign,World,824,compound,0.3182
825,825,The Palestinians are participating in a mass hunger strike to protest Israels practice of administrative detention under which people can be held without charge or trial ,2014-05-28 18:21:15+00:00,"The Palestinians are participating in a mass hunger strike to protest Israelâs practice of administrative detention, under which people can be held without charge or trial.","{'main': 'Dozens of Palestinian Detainees on Hunger Strike Are Hospitalized', 'kicker': None, 'content_kicker': None, 'print_headline': 'Israel: Palestinians on Hunger Strike Are Hospitalized', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Hunger Strikes', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Prisons and Prisoners', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 6, 'major': 'N'}]",Foreign,World,825,compound,-0.7184
826,826,The move could send Israel Palestinian relation into a tailspin and would disrupt any prospect of a resumption of American bordered peace talk ,2014-05-29 14:17:19+00:00,The move could send Israeli-Palestinian relations into a tailspin and would disrupt any prospect of a resumption of American-brokered peace talks.,"{'main': 'Abbas Seeks a New Government That Would Seal Alliance With Hamas', 'kicker': None, 'content_kicker': None, 'print_headline': 'Abbas Seeks a New Government That Would Seal Alliance With Hamas', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Palestine Liberation Organization', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Hamdallah, Rami', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 7, 'major': 'N'}]",Foreign,World,826,compound,0.6908
827,827,Crime Minister Benjamin Netanyahu of Israel called on the international community ânot to run to recognized the new Palestinian government schedule to be sworn in Monday saying it rest on a terrorist organization ,2014-06-02 00:30:44+00:00,"Prime Minister Benjamin Netanyahu of Israel called on the international community ânot to run to recognizeâ the new Palestinian government scheduled to be sworn in Monday, saying it rests on a terrorist organization.","{'main': 'Israel Warns Against Embracing Newly Reconciled Palestinian Government', 'kicker': None, 'content_kicker': None, 'print_headline': 'Israel Warns Against Embracing Newly Reconciled Palestinian Government', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Fatah, Al', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 7, 'major': 'N'}]",Foreign,World,827,compound,-0.8481
828,828,The transitional body is intended to unity the West Bank and Papa but it could also complicate relation with Israel ,2014-06-02 12:48:46+00:00,"The transitional body is intended to unify the West Bank and Gaza, but it could also complicate relations with Israel.","{'main': 'With Hope for Unity, Abbas Swears In a New Palestinian Government', 'kicker': None, 'content_kicker': None, 'print_headline': 'With Hope for Unity, Abbas Swears In a New Palestinian Government', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestine Liberation Organization', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 6, 'major': 'N'}]",Foreign,World,828,compound,0.0
829,829,Israel said the proposal for about unit wa a response to the creation of a unity Palestinian government ,2014-06-05 12:37:10+00:00,"Israel said the proposal for about 1,500 units was a response to the creation of a unity Palestinian government.","{'main': 'Israel Expands Settlements to Rebuke Palestinians', 'kicker': None, 'content_kicker': None, 'print_headline': 'Israel Expands Settlements to Rebuke Palestinians', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Israeli Settlements', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestine Liberation Organization', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Fatah, Al', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Jerusalem (Israel)', 'rank': 11, 'major': 'N'}]",Foreign,World,829,compound,0.2732
830,830,The Israel and Palestinian president went to the Vatican on Sunday at the invitation of Hope Francis and News Christians and Muslims offered indication for peace ,2014-06-08 20:33:06+00:00,"The Israeli and Palestinian presidents went to the Vatican on Sunday at the invitation of Pope Francis, and Jews, Christians and Muslims offered invocations for peace.","{'main': 'At Vatican, Day of Prayer With Focus on Uniting', 'kicker': None, 'content_kicker': None, 'print_headline': 'At Vatican, Day of Prayer for Israeli and Palestinian Presidents', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Francis', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Peres, Shimon', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Rome (Italy)', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Roman Catholic Church', 'rank': 9, 'major': 'N'}]",Foreign,World,830,compound,0.7506
831,831,It a recent dinner at the United States consult in Jerusalem a Swiss born chef wa given a challenge of making a menu derived from West Bank food surveyor ,2014-06-10 16:15:50+00:00,"At a recent dinner at the United States consulate in Jerusalem, a Swiss-born chef was given a challenge of making a menu derived from West Bank food purveyors.","{'main': 'Appreciating the Flavors of West Bank', 'kicker': 'Letter From the Middle East', 'content_kicker': None, 'print_headline': 'Palestinian Ingredients, Served With Dash of Diplomacy', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Middle East', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'East Jerusalem', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Food', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Foreign Aid', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Ratney, Michael', 'rank': 9, 'major': 'N'}]",Foreign,World,831,compound,0.4767
832,832,Lighter of the Islamic State of Ran and Syria a magnet for militant from around the world have a religious conviction and fanny business sense ,2014-06-11 18:06:03+00:00,"Fighters of the Islamic State of Iraq and Syria, a magnet for militants from around the world, have a religious conviction and canny business sense.","{'main': 'Sunni Fighters Gain as They Battle 2 Governments, and Other Rebels', 'kicker': None, 'content_kicker': None, 'print_headline': 'Sunni Fighters Gain as They Battle 2 Governments, and Other Rebels', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Mosul (Iraq)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic State in Iraq and Syria (ISIS)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Free Syrian Army', 'rank': 6, 'major': 'N'}]",Foreign,World,832,compound,0.0
833,833,The airstrike that killed a Palestinian who wa believed to be a militant and injured two others came hour after a rocket fired from Papa hit southern Israel ,2014-06-12 02:06:24+00:00,"The airstrike that killed a Palestinian, who was believed to be a militant, and injured two others came hours after a rocket fired from Gaza hit southern Israel.","{'main': 'Israeli Airstrike in Gaza Strip Kills Palestinian', 'kicker': None, 'content_kicker': None, 'print_headline': 'Israeli Airstrike in Gaza Strip Kills Palestinian', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Gaza Strip', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Akram, Fares', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 10, 'major': 'N'}]",Foreign,World,833,compound,-0.8957
834,834,Ami Hamdallah said that not much had changed since the new government took over and that reconciliation between the West Bank and Papa Strip would take time ,2014-06-12 16:50:55+00:00,Rami Hamdallah said that not much had changed since the new government took over and that reconciliation between the West Bank and Gaza Strip would take time.,"{'main': 'Palestinian Premier Says New Government Lacks Power in Gaza', 'kicker': None, 'content_kicker': None, 'print_headline': 'Palestinian Premier Says New Government Lacks Power in Gaza', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Hamdallah, Rami', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestine Liberation Organization', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 10, 'major': 'N'}]",Foreign,World,834,compound,0.0
835,835,The pension board of the United Methodist Church ha decided to divest it share in a British company that supply security equipment to Israel ,2014-06-13 00:44:05+00:00,The pension board of the United Methodist Church has decided to divest its shares in a British company that supplies security equipment to Israel.,"{'main': 'Methodists to Sell Shares as a Protest Over Israel', 'kicker': None, 'content_kicker': None, 'print_headline': 'Methodists to Sell Shares as a Protest Over Israel', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Methodist Church', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Pensions and Retirement Plans', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'G4S PLC', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'United Methodist Church', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Boycott, Divestment and Sanctions (BDS)', 'rank': 8, 'major': 'N'}]",National,U.S.,835,compound,0.8316
836,836,Initial report said the three teenager one with American citizenship were last heard from on Thursday on their way to a hitchhiking area south of Jerusalem ,2014-06-13 16:32:25+00:00,"Initial reports said the three teenagers, one with American citizenship, were last heard from on Thursday on their way to a hitchhiking area south of Jerusalem.","{'main': 'Israeli Teenagers Said to Be Kidnapped in West Bank', 'kicker': None, 'content_kicker': None, 'print_headline': 'Israeli Teenagers Said to Be Kidnapped in West Bank', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Kidnapping', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 5, 'major': 'N'}]",Foreign,World,836,compound,0.0
837,837,The crisis underscored the complexity of Israels relation with the Palestinian Authority and the authoritys deep difference with James despite a recent reconciliation part ,2014-06-14 19:39:52+00:00,The crisis underscored the complexity of Israelâs relations with the Palestinian Authority and the authorityâs deep differences with Hamas despite a recent reconciliation pact.,"{'main': 'Rift Bared as Palestinians Aid Israel in Search for Teenagers Missing in West Bank', 'kicker': None, 'content_kicker': None, 'print_headline': 'Rift Bared as Palestinians Aid Israel in Search for Teenagers Missing in West Bank', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Kidnapping', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Palestinian Authority', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'ABBAS, MAHMOUD', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'West Bank', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Netanyahu, Benjamin', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Yifrach, Eyal', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Frankel, Naftali', 'rank': 11, 'major': 'N'}, {'name': 'persons', 'value': 'Shaar, Gilad', 'rank': 12, 'major': 'N'}]",Foreign,World,837,compound,-0.5423
