row_id,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,sentiment_type,sentiment_score
1236,A day after admitting the killing of four Americans in drone strike the president will announce new limit on the program of target attack Or Drama also plan to renew his effort to close quanti¡name prison ,2013-05-22 20:11:33+00:00,"A day after admitting the killing of four Americans in drone strikes, the president will announce new limits on the program of targeted attacks. Mr. Obama also plans to renew his effort to close GuantÃ¡namo prison.","{'main': 'Obama, in a Shift, to Limit Targets of Drone Strikes', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obama, In A Shift, To Limit Targets Of Drone Strikes', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Obama, Barack', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Drones (Pilotless Planes)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Targeted Killings', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Holder, Eric H Jr', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Awlaki, Abdulrahman al-', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Awlaki, Anwar al-', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Khan, Samir', 'rank': 11, 'major': 'N'}, {'name': 'persons', 'value': 'Mohammad, Jude Kenan', 'rank': 12, 'major': 'N'}, {'name': 'organizations', 'value': 'Central Intelligence Agency', 'rank': 13, 'major': 'N'}]",National,U.S.,compound,-0.9062
1237,Rude Began Mohammad wa killed in what the C I A call a âsignature strike â an attack based on pattern of activity in Pakistan in ,2013-05-23 01:40:19+00:00,"Jude Kenan Mohammad was killed in what the C.I.A. calls a  âsignature strike,â an attack based on patterns of activity, in Pakistan in 2011.","{'main': 'One Drone Victimâs Trail From Raleigh to Pakistan', 'kicker': None, 'content_kicker': None, 'print_headline': 'One Drone Victimâs Trail From Raleigh to Pakistan', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Drones (Pilotless Planes)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Targeted Killings', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Mohammad, Jude Kenan', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Awlaki, Anwar al-', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Khan, Samir', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Holder, Eric H Jr', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Boyd, Daniel Patrick', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'Pakistan', 'rank': 12, 'major': 'N'}]",Foreign,U.S.,compound,-0.9022
1238,In a widely anticipated speech President Drama said on Thursday that he would impose new curl on the use of drone strike and he sought to renew his effort to close the prison at quanti¡name May Cuba ,2013-05-23 18:01:37+00:00,"In a widely anticipated speech, President Obama said on Thursday that he would impose new curbs on the use of drone strikes, and he sought to renew his effort to close the prison at GuantÃ¡namo Bay, Cuba.","{'main': 'Pivoting From a War Footing, Obama Acts to Curtail Drones', 'kicker': None, 'content_kicker': None, 'print_headline': ""Reviving Debate On Nation's Security, Obama Seeks To Narrow Terror Fight"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Obama, Barack', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Drones (Pilotless Planes)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Targeted Killings', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Speeches and Statements', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 8, 'major': 'N'}]",Foreign,U.S.,compound,-0.7184
1239,It wa not clear whether President Obamaâs aim of stuttering the prison in quanti¡name May Cuba would be achieved soon but he began a renewed push to window down it population ,2013-05-24 00:44:56+00:00,"It was not clear whether President Obamaâs aim of shuttering the prison in GuantÃ¡namo Bay, Cuba, would be achieved soon, but he began a renewed push to winnow down its population.","{'main': 'Obama Lifts Moratorium on Transfer of Detainees', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obama Lifts Moratorium On Transfer Of Detainees', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Detainees', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 6, 'major': 'N'}]",Foreign,U.S.,compound,-0.5255
1240,Some American official and outside expert believe it could take year for an agency that ha evolved into a paramilitary service to return to a focus on traditional espionage ,2013-05-24 01:24:09+00:00,Some American officials and outside experts believe it could take years for an agency that has evolved into a paramilitary service to return to a focus on traditional espionage.,"{'main': 'New Terror Strategy Shifts C.I.A. Focus Back to Spying', 'kicker': None, 'content_kicker': None, 'print_headline': 'C.I.A. to Focus More on Spying, a Difficult Shift', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Obama, Barack', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Espionage and Intelligence Services', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Central Intelligence Agency', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Drones (Pilotless Planes)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense Department', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Brennan, John O', 'rank': 8, 'major': 'N'}]",Foreign,U.S.,compound,0.34
1241,A leader of a group opposed to military action interrupted President Drama three time before she wa removed ,2013-05-24 02:01:52+00:00,A leader of a group opposed to military actions interrupted President Obama three times before she was removed.,"{'main': 'Heckled by an Activist, but Getting the Last Word', 'kicker': None, 'content_kicker': None, 'print_headline': 'Heckled by an Activist, But Getting the Last Word', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Obama, Barack', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Speeches and Statements', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Drones (Pilotless Planes)', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Code Pink', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Benjamin, Medea', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Colleges and Universities', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'National Defense University', 'rank': 10, 'major': 'N'}]",Foreign,U.S.,compound,-0.296
1242,Taking America off âperpetual war footing â a the president proposes to do will not be a simple task ,2013-05-25 00:38:08+00:00,"Taking America off âperpetual war footing,â as the president proposes to do, will not be a simple task.","{'main': 'For Obamaâs Global Vision, Daunting Problems', 'kicker': None, 'content_kicker': None, 'print_headline': 'For Obamaâs Global Vision, Daunting Problems', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Obama, Barack', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Drones (Pilotless Planes)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Targeted Killings', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'State Department', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense Department', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Central Intelligence Agency', 'rank': 10, 'major': 'N'}]",Foreign,U.S.,compound,-0.5994
1243,Details of investigation into government lead of classified material also hint at the personal and professional cost for those caught up ,2013-05-25 17:31:27+00:00,Details of investigations into government leaks of classified materials also hint at the personal and professional cost for those caught up.,"{'main': 'Leak Inquiries Show How Wide a Net U.S. Cast', 'kicker': None, 'content_kicker': None, 'print_headline': 'Leak Inquiries Show How Wide A Net U.S. Cast', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'News and News Media', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bronner, Ethan', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Classified Information and State Secrets', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Holder, Eric H Jr', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Justice Department', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Federal Bureau of Investigation', 'rank': 10, 'major': 'N'}, {'name': 'organizations', 'value': 'National Security Agency', 'rank': 11, 'major': 'N'}, {'name': 'organizations', 'value': 'Fox News Channel', 'rank': 12, 'major': 'N'}, {'name': 'persons', 'value': 'Rosen, James', 'rank': 13, 'major': 'N'}, {'name': 'organizations', 'value': 'New York Times', 'rank': 14, 'major': 'N'}, {'name': 'organizations', 'value': 'Associated Press', 'rank': 15, 'major': 'N'}, {'name': 'persons', 'value': 'Binney, William E', 'rank': 16, 'major': 'N'}]",National,U.S.,compound,0.0
1244,For more than two month a cross section of Cements population ha gathered trying to hammer out the shape a future government will take ,2013-05-26 00:24:16+00:00,"For more than two months, a cross section of Yemenâs population has gathered, trying to hammer out the shape a future government will take.","{'main': 'Yemen Making Strides in Transition to Democracy After Arab Spring', 'kicker': None, 'content_kicker': None, 'print_headline': 'Yemen Making Strides in Transition to Democracy After Arab Spring', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Yemen', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': ""General People's Congress (Yemen)"", 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Muslim Brotherhood (Egypt)', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Security Council (UN)', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Saleh, Ali Abdullah', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Hadi, Abdu Rabbu Mansour', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 11, 'major': 'N'}]",Foreign,World,compound,0.34
1245,Have Silly invoked the responsibility of government to protect civilian from war crime but stopped short of calling for direct intervention in Syria ,2013-05-27 10:49:42+00:00,Navi Pillay invoked the responsibility of governments to protect civilians from war crimes but stopped short of calling for direct intervention in Syria.,"{'main': 'U.N. Rights Chief Says Governments Fail to Protect Victims of Syria Conflict', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.N. Rights Chief Says Governments Fail to Protect  Victims of Syria Conflict', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Pillay, Navi', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Human Rights and Human Rights Violations', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Civilian Casualties', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 7, 'major': 'N'}]",Foreign,World,compound,-0.6369
1246,President Obamaâs decision to write the playbook on counterterrorism policy date to his re election concern and it represents an effort to shape his legacy and to set the rule for his successor ,2013-05-28 01:18:46+00:00,"President Obamaâs decision to rewrite the playbook on counterterrorism policy dates to his re-election concerns, and it represents an effort to shape his legacy and to set the rules for his successors.","{'main': 'In Terror Shift, Obama Took a Long Path', 'kicker': None, 'content_kicker': None, 'print_headline': 'In Terror Shift, Obama Took A Long Path', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Obama, Barack', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Targeted Killings', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Drones (Pilotless Planes)', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Awlaki, Anwar al-', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Central Intelligence Agency', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense Department', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Brennan, John O', 'rank': 10, 'major': 'N'}]",Foreign,U.S.,compound,0.2263
1247,Attorney General Uric H Older Or a target of attack from Republicans face fresh complaint over the Justice Departments campaign against lead to journalist ,2013-05-30 01:08:53+00:00,"Attorney General Eric H. Holder Jr., a target of attacks from Republicans, faces fresh complaints over the Justice Departmentâs campaign against leaks to journalists.","{'main': 'Holder Faces New Round of Criticism After Leak Inquiries', 'kicker': None, 'content_kicker': None, 'print_headline': 'Holder Faces a New Round of Criticism', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Holder, Eric H Jr', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'News and News Media', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Freedom of the Press', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Justice Department', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Fox News Channel', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Rosen, James', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Associated Press', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Classified Information and State Secrets', 'rank': 11, 'major': 'N'}]",National,U.S.,compound,0.1027
1248,Attorney General Uric H Older Or under fire over investigation tactic at the Justice Department ha opened internal discussion over new limit on seeking information that could identify reporter source ,2013-05-31 01:28:31+00:00,"Attorney General Eric H. Holder Jr., under fire over investigative tactics at the Justice Department, has opened internal discussions over new limits on seeking information that could identify reportersâ sources.","{'main': 'New Rules May Rein In Prosecutors in Leak Investigations', 'kicker': None, 'content_kicker': None, 'print_headline': 'New Rules May Rein In Prosecutors in Leak Investigations', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Freedom of the Press', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Classified Information and State Secrets', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'News and News Media', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Search and Seizure', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Justice Department', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Holder, Eric H Jr', 'rank': 8, 'major': 'N'}]",National,U.S.,compound,0.5267
